Taxon	Abundance	Fraction Abundance
metagenomes	33.17	0.0083
Acidobacteria	800.3630000000002	0.1998
Chloroflexi	155.104	0.0387
Thermobaculum	28.566000000000003	0.0071
Chlamydiae	13.945	0.0035
Elusimicrobia	1.776	0.0004
Gemmatimonadetes	79.89899999999999	0.0200
Gammaproteobacteria	129.32399999999996	0.0323
Chlorobi	10.770999999999999	0.0027
Firmicutes	956.2140000000006	0.2388
Deferribacteres	177.74399999999997	0.0444
Nitrospirae	11.79	0.0029
Thermodesulfobacteria	58.377	0.0146
Planctomycetes	56.594	0.0141
Deltaproteobacteria	142.74300000000002	0.0356
Aquificae	11.91	0.0030
CandidatusSaccharibacteria	28.139	0.0070
Verrucomicrobia	149.222	0.0373
Betaproteobacteria	121.71199999999999	0.0304
Bacteroidetes	6.292999999999999	0.0016
Actinobacteria	632.1890000000001	0.1579
Alphaproteobacteria	393.76000000000005	0.0983
Synergistetes	5.263	0.0013


Lineage	MatchName	Abundance	Fraction Abundance
Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Pseudonocardineae;Pseudonocardiaceae;Thermobispora	296090785_Thermobispora_bispora_DSM_43833	16.464	0.0041
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Rhodomicrobium	311217923_Rhodomicrobium_vannielii_ATCC_17100	3.15	0.0008
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter	221562406_Geobacter_daltonii_FRC-32	3.0420000000000003	0.0008
Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Mycobacteriaceae;Mycobacterium;Mycobacteriumaviumcomplex_MAC_	342130590_Mycobacterium_colombiense_CECT_3035	3.894	0.0010
Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacter	196227372_Chthoniobacter_flavus_Ellin428	81.607	0.0204
Bacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Acidobacterium	225791207_Acidobacterium_capsulatum_ATCC_51196	238.52299999999994	0.0596
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Prosthecochloris	194310671_Prosthecochloris_aestuarii_DSM_271	9.104	0.0023
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia	295434944_Burkholderia_sp._CCGE1002	2.222	0.0006
Bacteria;Actinobacteria;Coriobacteridae;Coriobacteriales;Coriobacterineae;Coriobacteriaceae;Gordonibacter	295105686_Gordonibacter_pamelaeae_7-10-1-b	3.952	0.0010
Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Streptomycineae;Streptomycetaceae;Streptomyces	337764029_Streptomyces_cattleya_NRRL_8057_=_DSM_46488	0.439	0.0001
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Brucellaceae;Ochrobactrum	151559234_Ochrobactrum_anthropi_ATCC_49188	10.434	0.0026
Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Gordoniaceae;Gordonia	358245674_Gordonia_araii_NBRC_100433	1.484	0.0004
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax	110645972_Alcanivorax_borkumensis_SK2	13.651	0.0034
Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Nocardiaceae;Rhodococcus	359731547_Rhodococcus_pyridinivorans_AK37	3.076	0.0008
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium	359823987_[Clostridium]_clariflavum_DSM_19732	6.013	0.0015
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Rhodopseudomonas	115515977_Rhodopseudomonas_palustris_BisA53	1.123	0.0003
Bacteria;Thermobaculum	269788783_Thermobaculum_terrenum_ATCC_BAA-798	28.566000000000003	0.0071
Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;ThermoanaerobacteralesFamilyIII.IncertaeSedis;Thermosediminibacter	302199227_Thermosediminibacter_oceani_DSM_16646	230.10699999999997	0.0575
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter	298504140_Geobacter_sulfurreducens_KN400	37.342999999999996	0.0093
Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Gordoniaceae;Gordonia	343762222_Gordonia_alkanivorans_NBRC_16433	0.751	0.0002
Bacteria;CandidatusSaccharibacteria	918674132_Candidatus_Saccharibacteria_bacterium_GW2011_GWC2_44_17	1.553	0.0004
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Phaeospirillum	380685026_Phaeospirillum_molischianum_DSM_120	26.529000000000003	0.0066
Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystineae;Kofleriaceae;Haliangium	262076673_Haliangium_ochraceum_DSM_14365	7.997	0.0020
Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Streptomycineae;Streptomycetaceae;Kitasatospora	311893446_Kitasatospora_setae_KM-6054	1.5110000000000001	0.0004
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Saccharophagus	89949249_Saccharophagus_degradans_2-40	2.21	0.0006
Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Mycobacteriaceae;Mycobacterium	383330192_Mycobacterium_xenopi_RIVM700367	3.479	0.0009
Bacteria;Firmicutes;Clostridia;Clostridiales;Heliobacteriaceae;Heliobacillus	27262237_Heliobacillus_mobilis	7.05	0.0018
Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;Syntrophobacter	116696516_Syntrophobacter_fumaroxidans_MPOB	3.848	0.0010
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Anaerolinea	319993263_Anaerolinea_thermophila_UNI-1	33.338	0.0083
Bacteria;Firmicutes;Clostridia;Clostridiales	291558333_butyrate-producing_bacterium_SSC/2	2.024	0.0005
Bacteria;Actinobacteria;Coriobacteridae;Coriobacteriales;Coriobacterineae;Coriobacteriaceae;Eggerthella	338903436_Eggerthella_sp._YY7918	3.7199999999999998	0.0009
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus	56908016_Bacillus_clausii_KSM-K16	2.814	0.0007
Bacteria;Firmicutes;Clostridia;Clostridiales;ClostridialesFamilyXVII.IncertaeSedis;Thermaerobacter	315590829_Thermaerobacter_marianensis_DSM_12885	15.941000000000003	0.0040
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium	146403799_Bradyrhizobium_sp._BTAi1	30.604	0.0076
Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;Ktedonobacter	297554026_Ktedonobacter_racemifer_DSM_44963	58.75000000000001	0.0147
Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Kineosporiineae;Kineosporiaceae;Kineococcus	196121877_Kineococcus_radiotolerans_SRS30216_=_ATCC_BAA-149	2.108	0.0005
Bacteria;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas	226088597_Gemmatimonas_aurantiaca_T-27	79.89899999999999	0.0200
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter	197085762_Geobacter_bemidjiensis_Bem	8.467	0.0021
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter	189419341_Geobacter_lovleyi_SZ	9.576	0.0024
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospirillum	378401447_Rhodospirillum_photometricum_DSM_122	1.072	0.0003
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium	353204775_Hyphomicrobium_denitrificans_1NES1	22.698999999999998	0.0057
Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylovorus	253984392_Methylovorus_glucosetrophus_SIP3-4	5.229	0.0013
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;pseudomalleigroup	385370043_Burkholderia_pseudomallei_354e	3.3	0.0008
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium	156071116_Clostridium_sp._L2-50	2.083	0.0005
Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Pseudonocardineae;Pseudonocardiaceae;Saccharomonospora	353222782_Saccharomonospora_paurometabolica_YIM_90007	0.473	0.0001
Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Thauera	237624339_Thauera_sp._MZ1T	4.757	0.0012
Bacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Terriglobus	319923767_Terriglobus_saanensis_SP1PR4	4.68	0.0012
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfarculales;Desulfarculaceae;Desulfarculus	301638057_Desulfarculus_baarsii_DSM_2075	2.674	0.0007
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Thermosinus	121306656_Thermosinus_carboxydivorans_Nor1	14.963999999999999	0.0037
Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Streptosporangineae;Nocardiopsaceae;Nocardiopsis	296848233_Nocardiopsis_dassonvillei_subsp._dassonvillei_DSM_43111	9.699	0.0024
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiasubdivision3;Pedosphaera	223894834_Pedosphaera_parvula_Ellin514	62.024	0.0155
