Taxon	Abundance	Fraction Abundance
metagenomes	19.506000000000004	0.0145
Chloroflexi	35.079	0.0260
Acidobacteria	341.959	0.2536
Thermobaculum	1.653	0.0012
Chlamydiae	7.476	0.0055
Gemmatimonadetes	24.871999999999996	0.0184
Gammaproteobacteria	59.51000000000001	0.0441
Chlorobi	4.691	0.0035
Firmicutes	117.98200000000001	0.0875
Thermodesulfobacteria	7.977	0.0059
Planctomycetes	11.274	0.0084
Deltaproteobacteria	43.567	0.0323
Aquificae	17.182000000000002	0.0127
Verrucomicrobia	29.841	0.0221
Betaproteobacteria	53.123999999999995	0.0394
Actinobacteria	271.00600000000014	0.2010
Alphaproteobacteria	267.29100000000005	0.1982
Bacteroidetes	17.539	0.0130
Ignavibacteriae	5.77	0.0043
environmentalsamples	7.420999999999999	0.0055
Synergistetes	3.649	0.0027


Lineage	MatchName	Abundance	Fraction Abundance
Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Pseudonocardineae;Pseudonocardiaceae;Thermobispora	296090785_Thermobispora_bispora_DSM_43833	3.387	0.0025
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Rhodopseudomonas	86570155_Rhodopseudomonas_palustris_HaA2	10.937999999999999	0.0081
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Rhodopseudomonas	91680938_Rhodopseudomonas_palustris_BisB5	6.279000000000001	0.0047
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Gluconacetobacter	161784420_Gluconacetobacter_diazotrophicus_PA1_5	1.611	0.0012
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospirillum	288926859_Rhodospirillum_centenum_SW	53.725	0.0398
Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacter	196227372_Chthoniobacter_flavus_Ellin428	11.405000000000001	0.0085
Bacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Acidobacterium	225791207_Acidobacterium_capsulatum_ATCC_51196	119.05100000000002	0.0883
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia	91685338_Burkholderia_xenovorans_LB400	15.485	0.0115
Bacteria;Aquificae;Desulfurobacteriales;Desulfurobacteriaceae;Thermovibrio	317113484_Thermovibrio_ammonificans_HB-1	2.9560000000000004	0.0022
Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micromonosporineae;Micromonosporaceae;Micromonospora	315407437_Micromonospora_sp._L5	0.978	0.0007
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Prosthecochloris	194310671_Prosthecochloris_aestuarii_DSM_271	3.899	0.0029
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Starkeya	296926528_Starkeya_novella_DSM_506	8.519	0.0063
Bacteria;Actinobacteria;Coriobacteridae;Coriobacteriales;Coriobacterineae;Coriobacteriaceae;Gordonibacter	295105686_Gordonibacter_pamelaeae_7-10-1-b	49.07199999999999	0.0364
Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Streptomycineae;Streptomycetaceae;Streptomyces	337764029_Streptomyces_cattleya_NRRL_8057_=_DSM_46488	4.141	0.0031
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter	220962111_Caulobacter_crescentus_NA1000	4.265000000000001	0.0032
