Taxon	Abundance	Fraction Abundance
Chloroflexi	45.636	0.1467
Acidobacteria	1.814	0.0058
Thermobaculum	2.903	0.0093
Gammaproteobacteria	59.418	0.1910
Firmicutes	30.156000000000002	0.0969
Thermodesulfobacteria	4.246	0.0137
Planctomycetes	5.883	0.0189
Deltaproteobacteria	90.394	0.2906
Betaproteobacteria	1.537	0.0049
Actinobacteria	3.947	0.0127
Alphaproteobacteria	8.082	0.0260
Bacteroidetes	1.151	0.0037
Stramenopiles	52.89600000000001	0.1700
Caldiserica	2.274	0.0073
Synergistetes	0.725	0.0023


Lineage	MatchName	Abundance	Fraction Abundance
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella	119765642_Shewanella_amazonensis_SB2B	0.591	0.0019
Bacteria;Chloroflexi;Sphaerobacteridae;Sphaerobacterales;Sphaerobacterineae;Sphaerobacteraceae;Sphaerobacter	269785296_Sphaerobacter_thermophilus_DSM_20745	1.269	0.0041
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexineae;Chloroflexaceae;Chloroflexus	219541215_Chloroflexus_aggregans_DSM_9485	4.548	0.0146
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseobacter	338755570_Roseobacter_litoralis_Och_149	1.688	0.0054
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter	146395585_Geobacter_uraniireducens_Rf4	4.541	0.0146
Eukaryota;Stramenopiles;Bacillariophyta;Coscinodiscophyceae;Thalassiosirophycidae;Thalassiosirales;Thalassiosiraceae;Thalassiosira	116739842_Thalassiosira_pseudonana	17.825	0.0573
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ethanoligenens	315468987_Ethanoligenens_harbinense_YUAN-3	2.2279999999999998	0.0072
Bacteria;Caldiserica;Caldisericia;Caldisericales;Caldisericaceae;Caldisericum	381363297_Caldisericum_exile_AZM16c01	2.274	0.0073
Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio	335340310_Vibrio_anguillarum_775	1.477	0.0047
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio	219994503_Thioalkalivibrio_sulfidiphilus_HL-EbGr7	1.787	0.0057
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Desulfotomaculum	333820987_Desulfotomaculum_kuznetsovii_DSM_6115	1.279	0.0041
Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Bacteriovorax	301165371_Bacteriovorax_marinus_SJ	2.239	0.0072
Bacteria;Chloroflexi;Dehalococcoidia;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides	270153343_Dehalococcoides_mccartyi_VS	1.403	0.0045
Bacteria;Planctomycetes;Planctomycetia;CandidatusBrocadiales;CandidatusBrocadiaceae;CandidatusKuenenia	91199943_Candidatus_Kuenenia_stuttgartiensis	2.456	0.0079
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thiorhodospira	349791913_Thiorhodospira_sibirica_ATCC_700588	2.661	0.0086
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax	110645972_Alcanivorax_borkumensis_SK2	2.705	0.0087
Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;ThermoanaerobacteralesFamilyIII.IncertaeSedis;Thermoanaerobacterium	333111127_Thermoanaerobacterium_xylanolyticum_LX-11	1.459	0.0047
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter	373558421_Geobacter_metallireducens_RCH3	4.938000000000001	0.0159
Bacteria;Thermobaculum	269788783_Thermobaculum_terrenum_ATCC_BAA-798	2.903	0.0093
Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Caldanaerobacter	20671658_Caldanaerobacter_subterraneus_subsp._tengcongensis_MB4	3.037	0.0098
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Pseudoramibacter	315621441_Pseudoramibacter_alactolyticus_ATCC_23263	2.147	0.0069
Eukaryota;Stramenopiles;Bacillariophyta;Mediophyceae;Biddulphiophycidae;Eupodiscales;Eupodiscaceae;Odontella	1185127_Odontella_sinensis	4.352	0.0140
Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Actinomycineae;Actinomycetaceae;Mobiluncus/Falcivibriogroup;Mobiluncus	304325596_Mobiluncus_curtisii_subsp._curtisii_ATCC_35241	1.595	0.0051
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter	298504140_Geobacter_sulfurreducens_KN400	20.41	0.0656
Bacteria;Bacteroidetes;Flavobacteriia	89516610_Flavobacteria_bacterium_BBFL7	1.151	0.0037
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas	307215613_Halomonas_elongata_DSM_2581	3.043	0.0098
Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;Desulfobacca	328452070_Desulfobacca_acetoxidans_DSM_11109	1.583	0.0051
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatibacillum	218759244_Desulfatibacillum_alkenivorans_AK-01	2.2030000000000003	0.0071
Bacteria;Chloroflexi;Thermomicrobiales;Thermomicrobiaceae;Thermomicrobium	221155340_Thermomicrobium_roseum_DSM_5159	1.825	0.0059
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Saccharophagus	89949249_Saccharophagus_degradans_2-40	4.829	0.0155
Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Alicyclobacillus	339287872_Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_Tc-4-1	5.285	0.0170
Bacteria;Firmicutes;Clostridia;Clostridiales;Syntrophomonadaceae;Dethiobacter	225168805_Dethiobacter_alkaliphilus_AHT_1	7.709	0.0248
Eukaryota;Stramenopiles;Bacillariophyta;Coscinodiscophyceae;Thalassiosirophycidae;Thalassiosirales;Thalassiosiraceae;Thalassiosira	283568940_Thalassiosira_oceanica_CCMP1005	30.719000000000005	0.0988
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Azospirillum	288909149_Azospirillum_sp._B510	1.915	0.0062
Bacteria;Firmicutes;Clostridia;Halanaerobiales;Halanaerobiaceae;Halothermothrix	219992160_Halothermothrix_orenii_H_168	5.694	0.0183
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Anaerolinea	319993263_Anaerolinea_thermophila_UNI-1	20.934	0.0673
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Megamonas	374564809_Megamonas_funiformis_YIT_11815	1.318	0.0042
Bacteria;Thermodesulfobacteria;Thermodesulfobacteriales;Thermodesulfobacteriaceae;Thermodesulfatator	335358205_Thermodesulfatator_indicus_DSM_15286	3.225	0.0104
Bacteria;Proteobacteria;Gammaproteobacteria;OMGgroup;OM60clade;Congregibacter	88701206_Congregibacter_litoralis_KT71	6.728999999999999	0.0216
Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;Syntrophus	85720936_Syntrophus_aciditrophicus_SB	1.82	0.0059
Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Thermovirga	355396317_Thermovirga_lienii_DSM_17291	0.725	0.0023
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter	226717097_Azotobacter_vinelandii_DJ	4.725	0.0152
Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Sorangiineae;Polyangiaceae;Sorangium	161158851_Sorangium_cellulosum_So_ce56	2.974	0.0096
Bacteria;Proteobacteria;Alphaproteobacteria	159177800_alpha_proteobacterium_BAL199	3.4299999999999997	0.0110
Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Streptosporangineae;Nocardiopsaceae;Thermobifida	71914138_Thermobifida_fusca_YX	2.352	0.0076
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfobacterium;environmentalsamples	308272415_uncultured_Desulfobacterium_sp.	45.006000000000014	0.1447
Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae;Holophaga	372004285_Holophaga_foetida_DSM_6591	1.814	0.0058
Bacteria;Proteobacteria;Gammaproteobacteria;OMGgroup;OM60clade	119461047_marine_gamma_proteobacterium_HTCC2080	4.954	0.0159
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiocapsa	343802282_Thiocapsa_marina_5811	7.869	0.0253
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter	189419341_Geobacter_lovleyi_SZ	1.153	0.0037
Bacteria;Thermodesulfobacteria;Thermodesulfobacteriales;Thermodesulfobacteriaceae;Thermodesulfobacterium	334901311_Thermodesulfobacterium_geofontis_OPF15	1.021	0.0033
Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Planctomyces	324966854_Planctomyces_brasiliensis_DSM_5305	1.635	0.0053
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfurivibrio	296923907_Desulfurivibrio_alkaliphilus_AHT2	3.527	0.0113
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas	327549431_Alteromonas_macleodii_str._Deep_ecotype	1.323	0.0043
Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Pirellula	283436255_Pirellula_staleyi_DSM_6068	1.792	0.0058
Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae;Caldilinea	381381223_Caldilinea_aerophila_DSM_14535_=_NBRC_104270	3.482	0.0112
Bacteria;Proteobacteria;Gammaproteobacteria;OMGgroup;OM60clade	374302112_gamma_proteobacterium_HIMB55	2.325	0.0075
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexineae;Roseiflexaceae;Roseiflexus	148566298_Roseiflexus_sp._RS-1	6.987	0.0225
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexineae;Roseiflexaceae;Roseiflexus	156231356_Roseiflexus_castenholzii_DSM_13941	0.77	0.0025
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Neptuniibacter	89080195_Neptuniibacter_caesariensis	2.101	0.0068
Bacteria;Chloroflexi;Dehalococcoidia;Dehalogenimonas	299526872_Dehalogenimonas_lykanthroporepellens_BL-DC-9	4.418	0.0142
Bacteria;Proteobacteria;Gammaproteobacteria;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus	254969758_Acidithiobacillus_caldus_ATCC_51756	0.683	0.0022
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Ferrimonadaceae;Ferrimonas	307629912_Ferrimonas_balearica_DSM_9799	2.217	0.0071
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Alkalilimnicola	114225560_Alkalilimnicola_ehrlichii_MLHE-1	1.631	0.0052
Bacteria;Proteobacteria;Gammaproteobacteria;OMGgroup;BD1-7clade	119448752_marine_gamma_proteobacterium_HTCC2143	1.866	0.0060
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia	88862040_Jannaschia_sp._CCS1	1.049	0.0034
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella	126636230_Shewanella_loihica_PV-4	0.729	0.0023
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadalesgeneraincertaesedis;Teredinibacter	239918938_Teredinibacter_turnerae_T7901	5.173	0.0166
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Laribacter	226713858_Laribacter_hongkongensis_HLHK9	1.537	0.0049
